1:ItNr	2:Metric	2:Metric0	2:Metric1	3a:Time	3b:StepSize	4:||Gradient0||	4:||Gradient1||	4:||Gradient||	Time0[ms]	Time1[ms]	Time[ms]
242	-0.163652	-0.163652	-0.284226	14.429384	0.944227	0.740745	1.706878	0.032406	5.7	1.5	12.2
243	-0.158121	-0.158121	-0.305234	13.789305	0.961600	0.602364	1.790964	0.024346	3.1	1.5	7.7
244	-0.158585	-0.158585	-0.299125	13.718234	0.963568	0.293415	1.653454	0.017723	2.6	1.6	8.7
245	-0.157678	-0.157678	-0.289750	14.368424	0.945855	0.301945	2.205085	0.014058	9.0	1.5	15.5
246	-0.155634	-0.155634	-0.283026	14.755911	0.935604	0.678895	2.145564	0.024855	2.3	1.5	7.1
247	-0.173280	-0.173280	-0.294022	15.753084	0.910220	0.601342	1.401955	0.025859	2.4	1.4	6.8
248	-0.161906	-0.161906	-0.269647	16.753083	0.886110	0.647375	1.478781	0.024804	2.8	7.4	13.2
249	-0.159228	-0.159228	-0.258852	17.753082	0.863245	0.857641	1.284742	0.033557	2.7	1.5	8.3
250	-0.171276	-0.171276	-0.294380	18.753082	0.841529	0.579787	1.638519	0.023235	2.6	1.5	8.9
251	-0.163590	-0.163590	-0.286096	18.112978	0.855301	0.405997	1.592469	0.022714	7.6	1.6	15.6
252	-0.161899	-0.161899	-0.293159	17.472897	0.869531	0.224303	1.726661	0.021695	2.5	1.5	8.3
253	-0.158588	-0.158588	-0.265436	16.832794	0.884243	0.404728	1.921442	0.016557	2.4	1.5	7.4
254	-0.162093	-0.162093	-0.292407	17.230111	0.875053	0.577686	1.612198	0.025616	7.1	1.5	13.5
255	-0.161424	-0.161424	-0.279728	16.590260	0.889948	0.565035	1.947242	0.030006	3.3	1.3	9.6
256	-0.168431	-0.168431	-0.295304	15.950161	0.905365	0.588118	1.739754	0.028501	7.2	1.6	13.6
257	-0.152149	-0.152149	-0.272624	16.929828	0.881981	0.492897	1.518423	0.025898	3.6	1.3	10.1
258	-0.165070	-0.165070	-0.279322	16.306875	0.896708	0.546113	1.786550	0.025179	2.4	1.5	8.9
259	-0.165728	-0.165728	-0.304316	17.153434	0.876812	0.484552	1.890823	0.018952	7.6	1.5	13.7
260	-0.151946	-0.151946	-0.269732	17.004125	0.880257	0.479762	1.879496	0.021583	2.6	1.2	9.0
261	-0.160199	-0.160199	-0.279983	18.004104	0.857689	0.439536	1.830122	0.021023	3.7	1.8	10.6
262	-0.157699	-0.157699	-0.274106	17.561688	0.867529	0.561059	1.638237	0.023637	9.5	1.4	16.2
263	-0.147717	-0.147717	-0.252480	18.561398	0.845607	0.694350	2.096542	0.030624	2.7	1.4	9.4
264	-0.162779	-0.162779	-0.271627	18.016424	0.857418	0.429470	1.772126	0.020840	2.6	1.4	9.1
265	-0.154637	-0.154637	-0.260427	17.486331	0.869228	0.587973	2.043031	0.023645	20.4	1.6	27.0
266	-0.160509	-0.160509	-0.276676	18.475506	0.847447	0.587011	1.667967	0.027853	3.0	1.7	11.8
267	-0.165927	-0.165927	-0.319250	19.475506	0.826509	0.720774	1.806688	0.036251	2.6	1.5	9.3
268	-0.173330	-0.173330	-0.307770	18.835402	0.839790	0.490045	1.450868	0.024906	2.6	1.6	8.4
269	-0.139174	-0.139174	-0.247315	19.835402	0.819225	0.435736	1.973170	0.026291	6.5	1.6	16.2
270	-0.160392	-0.160392	-0.264163	19.271605	0.830694	0.657738	1.632801	0.025073	3.9	1.5	10.7
271	-0.164068	-0.164068	-0.269823	20.271605	0.810567	0.668785	1.887945	0.030076	8.4	3.2	21.8
272	-0.145549	-0.145549	-0.279531	21.271595	0.791392	0.328298	1.643176	0.016668	10.9	1.4	17.2
273	-0.160461	-0.160461	-0.246798	20.631770	0.803554	0.500540	1.664739	0.024926	3.5	1.4	10.0
274	-0.139743	-0.139743	-0.264036	21.631761	0.784706	0.261918	1.859229	0.013238	8.8	1.4	15.2
275	-0.174267	-0.174267	-0.285017	22.631587	0.766724	0.418826	1.936379	0.017979	2.8	1.5	10.7
276	-0.154041	-0.154041	-0.284319	21.993786	0.778098	0.349388	1.819902	0.014235	7.2	1.5	14.3
277	-0.167035	-0.167035	-0.280509	21.360419	0.789732	0.450352	1.843972	0.019938	3.7	1.5	10.5
278	-0.172703	-0.172703	-0.290531	20.725618	0.801747	0.544002	1.905526	0.023168	3.3	6.7	15.2
279	-0.179308	-0.179308	-0.290018	20.227606	0.811432	0.611580	1.658366	0.023527	3.5	1.9	10.4
280	-0.169833	-0.169833	-0.283410	19.680312	0.822348	0.707021	1.350540	0.033358	8.7	1.9	15.8
281	-0.160238	-0.160238	-0.265629	20.680312	0.802618	0.684674	1.631215	0.030305	3.1	1.8	10.1
282	-0.149151	-0.149151	-0.251633	21.619801	0.784926	0.533014	2.056914	0.024861	2.9	7.1	15.3
283	-0.165816	-0.165816	-0.291224	21.280858	0.791218	0.456346	1.403756	0.023278	2.9	1.3	9.3
284	-0.155305	-0.155305	-0.281014	20.647137	0.803258	0.543836	1.570598	0.034439	2.9	1.6	9.7
285	-0.153178	-0.153178	-0.267869	21.319158	0.790502	0.411501	1.469698	0.019343	7.1	1.3	12.9
286	-0.142295	-0.142295	-0.283700	20.679054	0.802643	0.658000	1.638700	0.027232	2.5	1.5	9.0
287	-0.169419	-0.169419	-0.281597	21.679025	0.783837	0.497316	1.678423	0.029909	2.5	1.6	8.7
288	-0.135958	-0.135958	-0.278332	21.038921	0.795772	0.297777	1.712627	0.014508	10.9	1.6	17.4
289	-0.156756	-0.156756	-0.284478	22.038921	0.777282	0.561497	1.832977	0.023919	4.4	2.0	11.8
290	-0.177178	-0.177178	-0.295771	21.398817	0.789017	0.415298	2.077498	0.023427	2.9	2.0	10.5
291	-0.155830	-0.155830	-0.253398	20.758716	0.801111	0.761901	1.742548	0.031529	10.5	2.2	17.9
292	-0.165400	-0.165400	-0.276042	20.118625	0.813582	0.726606	1.913028	0.029829	3.3	1.5	10.6
293	-0.162125	-0.162125	-0.292235	21.118591	0.794267	0.458345	1.517652	0.024349	11.0	1.7	19.9
294	-0.151537	-0.151537	-0.261206	22.118591	0.775846	0.562218	1.829554	0.026795	8.5	1.5	15.1
295	-0.151984	-0.151984	-0.254081	23.118591	0.758261	0.463444	1.484264	0.027342	3.5	2.0	10.8
296	-0.166049	-0.166049	-0.280624	24.117291	0.741476	0.810789	1.940474	0.032645	9.9	1.7	18.2
297	-0.161437	-0.161437	-0.251644	23.477187	0.752147	0.844323	1.856338	0.034377	8.7	1.6	15.3
298	-0.164449	-0.164449	-0.278140	22.837084	0.763130	0.554057	2.212241	0.024837	2.7	1.5	8.9
299	-0.166998	-0.166998	-0.286552	22.197258	0.774433	0.590792	1.434913	0.026817	2.7	7.0	14.7
300	-0.151683	-0.151683	-0.272416	21.673892	0.783931	0.368869	1.541412	0.016145	2.9	1.4	9.2
301	-0.165497	-0.165497	-0.284380	22.673780	0.765983	0.539084	1.756559	0.025655	9.1	1.5	15.5
302	-0.152143	-0.152143	-0.268550	23.561964	0.750716	0.500514	1.802988	0.030002	2.8	1.4	9.0
303	-0.160446	-0.160446	-0.263777	24.561964	0.734239	0.636077	1.739755	0.025868	2.5	1.4	8.8
304	-0.162661	-0.162661	-0.282232	25.561962	0.718470	0.704941	1.875323	0.035573	7.0	1.5	13.4
305	-0.167330	-0.167330	-0.283882	24.921858	0.728485	0.308849	1.294892	0.015171	2.3	1.2	9.2
306	-0.166650	-0.166650	-0.298274	24.281754	0.738783	0.617028	2.132149	0.030370	2.4	1.4	7.1
307	-0.166979	-0.166979	-0.284915	25.215398	0.723858	0.452386	1.710795	0.022115	3.4	8.0	16.5
308	-0.160753	-0.160753	-0.280991	26.215398	0.708527	0.871895	1.938034	0.035883	2.7	1.4	9.3
309	-0.160266	-0.160266	-0.268732	25.575294	0.718265	0.397413	1.836996	0.018528	8.1	1.5	16.0
310	-0.149382	-0.149382	-0.281357	24.935191	0.728274	0.492648	1.351537	0.026616	2.2	1.3	6.9
311	-0.160433	-0.160433	-0.275937	25.935183	0.712757	0.643697	1.707827	0.026381	2.7	1.5	10.9
312	-0.151952	-0.151952	-0.258805	25.295079	0.722612	0.678498	1.529750	0.031777	2.6	1.4	6.9
313	-0.162539	-0.162539	-0.276285	24.655185	0.732740	0.763676	2.003900	0.031882	2.5	5.9	15.8
314	-0.177052	-0.177052	-0.304290	24.015110	0.743159	0.300267	1.676402	0.014384	2.4	1.2	8.6
315	-0.166245	-0.166245	-0.268757	25.015110	0.727009	0.599165	1.693416	0.028947	2.2	1.3	8.0
316	-0.156238	-0.156238	-0.260441	26.015103	0.711546	0.457590	1.983453	0.023642	2.5	7.3	16.6
317	-0.158525	-0.158525	-0.279840	25.388826	0.721152	0.633707	1.903047	0.027108	2.5	1.5	11.2
318	-0.157734	-0.157734	-0.297966	26.388826	0.705934	0.481436	1.411801	0.021074	6.7	1.7	13.9
319	-0.157708	-0.157708	-0.278691	25.748722	0.715600	0.259042	1.771510	0.014922	3.6	1.6	11.8
320	-0.161648	-0.161648	-0.312199	26.737294	0.700781	0.392497	1.305867	0.022930	8.9	3.0	20.0
321	-0.158215	-0.158215	-0.269639	27.733726	0.686452	0.449885	1.868118	0.019178	2.5	1.5	8.7
322	-0.149114	-0.149114	-0.292013	28.733586	0.672652	0.283911	1.580289	0.017192	10.0	1.7	16.1
323	-0.171123	-0.171123	-0.299097	28.096733	0.681377	0.695317	1.739473	0.029115	3.0	1.4	11.2
324	-0.164146	-0.164146	-0.271739	29.096560	0.667778	0.525416	1.894270	0.025280	2.7	1.6	9.3
325	-0.152306	-0.152306	-0.278736	28.544367	0.675221	0.563242	2.170853	0.022137	18.7	12.0	36.0
326	-0.165645	-0.165645	-0.290385	27.904266	0.684059	0.309444	1.753092	0.015750	2.9	1.9	9.9
327	-0.159424	-0.159424	-0.274648	27.277712	0.692936	0.323024	1.536841	0.016060	2.6	1.6	9.4
328	-0.165649	-0.165649	-0.291588	26.937318	0.697857	0.478268	1.780116	0.020576	7.7	1.4	14.2
329	-0.183023	-0.183023	-0.317774	26.372237	0.706181	0.438726	1.681775	0.020043	2.4	1.3	6.7
330	-0.172057	-0.172057	-0.284045	27.370468	0.691608	0.693576	1.839205	0.031070	2.4	1.5	8.3
331	-0.155391	-0.155391	-0.259654	27.906503	0.684027	0.699522	1.375077	0.033850	8.6	1.9	15.5
332	-0.152373	-0.152373	-0.267024	27.266400	0.693099	0.616938	1.861321	0.035811	2.2	1.4	8.1
333	-0.157633	-0.157633	-0.290654	28.266400	0.679030	0.435240	1.907428	0.028565	3.0	1.6	10.4
334	-0.158703	-0.158703	-0.273454	29.266400	0.665522	0.515014	1.889249	0.022146	8.8	1.8	15.8
335	-0.172201	-0.172201	-0.282705	30.089988	0.654793	0.764745	1.715119	0.037612	2.7	1.4	9.0
336	-0.143858	-0.143858	-0.257408	31.089988	0.642223	0.521220	1.953432	0.022677	2.3	1.4	6.6
337	-0.155856	-0.155856	-0.264656	32.089988	0.630126	0.429309	1.651637	0.019943	2.5	7.6	16.7
338	-0.137134	-0.137134	-0.265033	33.089459	0.618483	0.263052	1.596925	0.016186	2.5	1.7	10.8
339	-0.162828	-0.162828	-0.276749	34.079554	0.607365	0.653459	1.789009	0.028373	9.1	1.7	15.5
340	-0.167507	-0.167507	-0.291978	33.439461	0.614506	0.301548	1.665479	0.018106	2.5	1.4	8.0
341	-0.150004	-0.150004	-0.277779	34.439461	0.603422	0.823313	1.826681	0.036062	2.9	1.5	9.4
342	-0.169039	-0.169039	-0.284996	33.799360	0.610470	0.503458	1.902385	0.020566	7.1	1.3	12.8
343	-0.159015	-0.159015	-0.257309	33.514170	0.613664	0.331067	1.385889	0.025401	2.2	1.2	6.5
344	-0.180097	-0.180097	-0.317188	32.874141	0.620954	0.496341	1.310188	0.025725	2.5	1.5	8.7
345	-0.154695	-0.154695	-0.257564	33.874141	0.609638	0.464518	1.851793	0.022828	2.4	7.3	15.0
346	-0.161341	-0.161341	-0.279671	34.874141	0.598728	0.536683	2.035046	0.027092	2.6	1.4	8.8
347	-0.163528	-0.163528	-0.280900	34.252344	0.605465	0.435000	1.451036	0.021085	2.7	1.6	7.3
348	-0.163337	-0.163337	-0.256385	33.612244	0.612562	0.680286	1.960962	0.030108	2.5	1.6	9.0
349	-0.164299	-0.164299	-0.263817	34.479419	0.602987	0.498583	1.616318	0.021748	8.1	1.8	13.5
350	-0.167782	-0.167782	-0.285754	33.839323	0.610026	0.687655	1.636495	0.037204	3.4	1.7	8.3
351	-0.151243	-0.151243	-0.264304	34.839323	0.599101	0.402109	1.440082	0.018193	2.1	1.4	6.4
352	-0.164334	-0.164334	-0.259867	35.477817	0.592328	0.903216	1.806603	0.036329	2.9	7.3	12.9
353	-0.163398	-0.163398	-0.286625	34.900108	0.598449	0.748270	2.164038	0.033747	2.3	1.6	8.8
354	-0.161745	-0.161745	-0.270967	34.896593	0.598487	0.439658	1.890042	0.020065	2.5	1.5	9.1
355	-0.174010	-0.174010	-0.290847	34.258219	0.605401	0.529064	1.632899	0.028208	2.8	1.8	9.8
356	-0.165268	-0.165268	-0.286923	35.252293	0.594703	0.452574	1.623901	0.023562	8.9	2.0	17.9
357	-0.149539	-0.149539	-0.272559	35.482126	0.592283	0.616103	1.662123	0.027119	3.5	1.7	11.1
358	-0.162159	-0.162159	-0.253810	36.482126	0.581979	0.402935	1.773781	0.020401	3.0	1.5	9.6
359	-0.157870	-0.157870	-0.281087	37.482126	0.572028	0.377220	2.155929	0.019182	10.2	1.7	17.2
360	-0.156537	-0.156537	-0.219013	36.842058	0.578357	0.307574	1.832783	0.021416	2.6	1.6	9.1
361	-0.157382	-0.157382	-0.260756	37.483944	0.572010	0.657961	1.617862	0.030654	8.1	1.6	14.2
362	-0.174732	-0.174732	-0.275705	38.479142	0.562439	0.244478	1.767186	0.014057	2.7	1.7	9.3
363	-0.149756	-0.149756	-0.260912	37.839042	0.568558	0.363096	1.543901	0.014375	2.8	7.5	15.4
364	-0.165235	-0.165235	-0.263949	38.803993	0.559384	0.639923	1.756987	0.027867	2.4	1.5	8.8
365	-0.156328	-0.156328	-0.284146	39.803030	0.550193	0.403969	1.697472	0.020895	2.7	1.3	8.8
366	-0.165144	-0.165144	-0.285375	39.917722	0.549157	0.400604	2.073980	0.016904	6.4	1.5	12.7
367	-0.153170	-0.153170	-0.266113	40.915899	0.540304	0.372881	1.499175	0.015349	2.9	1.4	9.4
368	-0.140063	-0.140063	-0.273987	41.907454	0.531787	0.439077	2.421007	0.022390	6.8	1.5	12.9
369	-0.163755	-0.163755	-0.313358	42.907319	0.523467	0.584582	1.550741	0.025142	2.8	1.6	8.7
370	-0.161721	-0.161721	-0.297951	42.272604	0.528718	0.518925	2.168999	0.020805	2.7	1.5	9.3
371	-0.158867	-0.158867	-0.278763	41.632500	0.534122	0.645152	2.024404	0.029879	6.5	1.4	13.3
372	-0.153332	-0.153332	-0.257540	41.733199	0.533264	0.622541	2.007194	0.027710	2.4	1.6	8.9
373	-0.157498	-0.157498	-0.287249	42.733198	0.524897	0.409911	1.840982	0.021121	8.0	1.3	14.3
374	-0.160691	-0.160691	-0.261011	42.093094	0.530223	0.560357	2.300201	0.024652	2.4	1.4	8.8
375	-0.150355	-0.150355	-0.265288	43.092154	0.521958	0.487622	1.950804	0.020069	2.6	1.4	8.9
376	-0.143342	-0.143342	-0.260941	43.792658	0.516314	0.633359	1.997087	0.028019	8.5	1.5	17.0
377	-0.149725	-0.149725	-0.269626	44.792658	0.508467	0.196647	1.967117	0.010139	2.5	1.5	10.3
378	-0.162973	-0.162973	-0.296666	45.509678	0.502985	0.548584	1.556360	0.024992	3.2	1.6	9.4
379	-0.170737	-0.170737	-0.296500	46.223447	0.497645	0.397590	1.952481	0.025778	6.8	1.6	13.2
380	-0.147572	-0.147572	-0.225567	47.205922	0.490476	0.631649	2.403225	0.025887	2.2	1.4	9.7
381	-0.157912	-0.157912	-0.287323	48.205922	0.483389	0.595054	1.131964	0.028106	2.5	1.4	8.6
382	-0.169548	-0.169548	-0.272690	47.565818	0.487902	0.532193	1.853710	0.021300	7.2	1.5	14.0
383	-0.168038	-0.168038	-0.288577	48.565818	0.480888	0.540871	1.886811	0.029185	2.4	1.5	8.5
384	-0.152628	-0.152628	-0.247308	49.565818	0.474074	0.362015	1.635408	0.020668	2.6	1.7	9.1
385	-0.159030	-0.159030	-0.290423	48.965314	0.478142	0.588635	1.772473	0.030970	7.8	1.4	14.3
386	-0.160425	-0.160425	-0.263241	49.438247	0.474932	0.350566	1.559216	0.022002	2.6	1.7	9.2
387	-0.169310	-0.169310	-0.315173	50.388808	0.468608	0.340161	1.491948	0.019976	8.2	1.6	14.9
388	-0.169214	-0.169214	-0.261221	51.388808	0.462135	0.765350	1.610786	0.035510	2.4	1.4	9.3
389	-0.161118	-0.161118	-0.273867	52.388807	0.455838	0.212515	1.899971	0.015145	2.5	1.4	8.8
390	-0.160288	-0.160288	-0.301253	51.748762	0.459848	0.630036	1.964296	0.030678	9.2	1.6	14.2
391	-0.175638	-0.175638	-0.271703	52.725620	0.453755	0.731227	1.519720	0.031231	3.0	1.8	9.4
392	-0.168175	-0.168175	-0.280936	52.085516	0.457729	0.348110	1.750476	0.014206	2.8	1.3	10.2
393	-0.147469	-0.147469	-0.300825	51.445425	0.461774	0.353495	1.600584	0.016494	9.1	1.4	15.0
394	-0.161759	-0.161759	-0.273062	50.822075	0.465781	0.538637	1.595612	0.023031	2.6	1.7	11.2
395	-0.158922	-0.158922	-0.293056	51.328885	0.462518	0.542370	1.758060	0.025698	2.7	1.5	10.9
396	-0.165729	-0.165729	-0.265194	50.689660	0.466642	0.801092	1.949241	0.036734	5.6	1.4	10.2
397	-0.141940	-0.141940	-0.262173	51.689659	0.460222	0.631984	2.289022	0.027962	2.6	1.5	10.5
398	-0.152378	-0.152378	-0.274261	52.689659	0.453977	0.267296	1.573434	0.018505	7.9	1.5	14.1
399	-0.170234	-0.170234	-0.263044	52.049555	0.457955	0.532214	1.502571	0.021443	2.6	1.6	8.9
400	-0.165941	-0.165941	-0.309360	52.957311	0.452334	0.739189	1.651447	0.033833	3.0	1.6	9.5
401	-0.171560	-0.171560	-0.295930	53.957311	0.446299	0.543161	2.164123	0.024249	7.3	1.4	13.2
402	-0.160373	-0.160373	-0.271070	54.952189	0.440453	0.366557	1.712039	0.019093	2.5	1.7	10.1
403	-0.163141	-0.163141	-0.271454	55.952189	0.434730	0.277092	1.976987	0.013917	2.5	1.5	9.1
404	-0.160802	-0.160802	-0.277113	56.920830	0.429325	0.548587	1.723103	0.022950	7.5	1.6	13.1
405	-0.168118	-0.168118	-0.308952	57.883809	0.424084	0.344105	1.754461	0.017721	2.7	1.3	10.5
406	-0.176987	-0.176987	-0.288892	57.246635	0.427538	0.312803	2.063647	0.014979	8.3	1.8	14.9
407	-0.148341	-0.148341	-0.268936	56.608857	0.431051	0.410296	1.901250	0.020281	2.5	1.4	8.8
408	-0.163406	-0.163406	-0.261063	56.214353	0.433253	0.578532	1.892783	0.022929	2.8	1.6	9.0
409	-0.171583	-0.171583	-0.279093	55.617153	0.436631	0.485840	1.743754	0.026109	8.0	1.4	14.5
410	-0.157018	-0.157018	-0.295880	56.617153	0.431005	0.386160	1.748899	0.021655	2.5	1.4	8.9
411	-0.163082	-0.163082	-0.267173	56.019153	0.434352	0.747094	1.529139	0.031815	3.0	1.5	9.4
412	-0.155781	-0.155781	-0.263281	55.379208	0.437991	0.726169	1.690289	0.029650	7.4	1.5	13.7
413	-0.172281	-0.172281	-0.296959	54.739104	0.441692	0.283576	1.699928	0.019873	3.1	1.4	11.7
414	-0.173904	-0.173904	-0.289610	54.105155	0.445421	0.469486	1.675514	0.021222	2.6	1.5	9.3
415	-0.164390	-0.164390	-0.283622	53.580538	0.448554	0.480351	2.106224	0.027055	8.1	1.5	14.7
416	-0.157887	-0.157887	-0.237483	54.580538	0.442619	0.488656	1.955209	0.024564	2.6	1.5	9.6
417	-0.149843	-0.149843	-0.243337	55.580538	0.436839	0.422454	1.734757	0.019885	2.3	1.5	10.8
418	-0.163175	-0.163175	-0.302093	56.440856	0.431986	0.578595	1.603950	0.029849	4.8	1.3	11.0
419	-0.170749	-0.170749	-0.268950	57.440853	0.426479	0.384505	1.619465	0.019062	2.4	1.6	9.2
420	-0.167414	-0.167414	-0.286325	56.848052	0.429727	0.759282	1.609386	0.035256	2.9	1.5	11.5
421	-0.177351	-0.177351	-0.321500	56.208914	0.433284	0.481851	2.108470	0.023953	8.5	1.6	20.8
422	-0.153852	-0.153852	-0.260476	57.207994	0.427749	0.467058	1.507866	0.021007	3.2	1.7	11.3
423	-0.160256	-0.160256	-0.285115	58.207657	0.422350	0.495601	1.451545	0.022208	2.7	1.6	9.4
424	-0.173314	-0.173314	-0.288360	57.567817	0.425790	0.360242	1.641064	0.022791	7.0	2.9	15.1
425	-0.160842	-0.160842	-0.284147	58.567817	0.420439	0.224978	1.477346	0.009829	2.9	1.4	9.4
426	-0.168041	-0.168041	-0.278234	58.326129	0.421720	0.375049	1.417821	0.019226	8.2	1.6	16.2
427	-0.165114	-0.165114	-0.278166	57.716087	0.424988	0.788300	2.045752	0.040703	2.5	1.6	9.6
428	-0.142597	-0.142597	-0.244375	58.716087	0.419657	0.345755	1.428759	0.014063	8.9	1.6	15.7
429	-0.157659	-0.157659	-0.259642	58.078866	0.423038	0.845769	1.910948	0.038014	2.5	1.4	9.4
430	-0.159865	-0.159865	-0.270654	59.020092	0.418062	0.540797	1.876950	0.023066	2.7	1.7	9.7
431	-0.148318	-0.148318	-0.255758	60.020092	0.412902	0.659586	2.025244	0.029558	7.4	1.5	14.4
432	-0.162213	-0.162213	-0.261703	61.020092	0.407868	0.708672	1.594409	0.031348	2.4	1.5	9.0
433	-0.162666	-0.162666	-0.314146	62.020092	0.402955	0.432081	1.468294	0.017439	2.4	1.5	8.2
434	-0.161047	-0.161047	-0.264282	63.019980	0.398160	0.396146	1.943376	0.020232	7.9	1.6	14.6
435	-0.177168	-0.177168	-0.306260	62.379908	0.401216	0.413215	1.510054	0.021267	2.5	1.6	7.1
436	-0.159904	-0.159904	-0.258369	61.739805	0.404320	0.460052	1.916173	0.023315	2.8	1.6	9.5
437	-0.159875	-0.159875	-0.283147	62.295981	0.401621	0.477528	1.494759	0.020466	10.6	1.4	17.8
438	-0.153686	-0.153686	-0.273784	63.287223	0.396897	0.439462	1.336588	0.022607	2.6	1.6	9.8
439	-0.153658	-0.153658	-0.250556	63.602275	0.395419	0.422235	1.856877	0.017050	12.2	1.6	18.9
440	-0.165361	-0.165361	-0.258814	64.595346	0.390832	0.807495	1.534673	0.034785	10.6	1.3	17.4
441	-0.150398	-0.150398	-0.265456	65.592371	0.386332	0.619210	1.920155	0.025684	2.4	1.5	9.2
442	-0.150869	-0.150869	-0.285392	66.399620	0.382764	0.400464	1.658610	0.024991	2.5	1.6	9.2
443	-0.162779	-0.162779	-0.280276	65.902316	0.384954	0.361070	1.834753	0.018754	8.6	2.2	17.5
444	-0.162069	-0.162069	-0.277753	66.902270	0.380575	0.615181	1.539286	0.026100	4.0	1.3	10.7
445	-0.177286	-0.177286	-0.300944	66.262166	0.383366	0.756877	1.441349	0.033373	3.0	7.0	16.6
446	-0.164810	-0.164810	-0.250533	67.262163	0.379023	0.482093	1.534107	0.021393	2.6	1.4	9.5
447	-0.165923	-0.165923	-0.299828	68.255785	0.374804	0.653828	1.574531	0.027602	2.8	1.4	18.8
448	-0.170113	-0.170113	-0.276988	69.255725	0.370651	0.564013	1.542261	0.033392	3.6	1.6	10.7
449	-0.161306	-0.161306	-0.274587	68.616478	0.373295	0.302761	1.842125	0.024609	2.4	1.5	8.9
450	-0.162325	-0.162325	-0.270288	69.616478	0.369176	0.505632	1.681120	0.022218	2.3	1.7	9.0
451	-0.168343	-0.168343	-0.304577	70.616441	0.365146	0.440508	1.700760	0.026676	12.0	12.7	31.3
452	-0.153796	-0.153796	-0.290350	70.041316	0.367453	0.637248	1.872573	0.026214	2.5	2.0	9.7
453	-0.163352	-0.163352	-0.286594	69.401273	0.370054	0.711774	1.527193	0.031356	3.8	1.8	11.0
454	-0.151949	-0.151949	-0.249323	70.399417	0.366013	0.620708	1.945389	0.031055	3.0	1.5	9.8
455	-0.156208	-0.156208	-0.266576	69.759313	0.368595	0.577528	1.924139	0.022725	6.1	4.0	22.0
456	-0.150200	-0.150200	-0.269559	70.759313	0.364578	0.468332	1.895102	0.018900	12.9	2.3	22.3
457	-0.162737	-0.162737	-0.282755	71.002461	0.363614	0.415523	1.609095	0.016913	2.7	1.4	11.8
458	-0.158748	-0.158748	-0.275602	71.994995	0.359733	0.244505	1.660215	0.011386	11.0	2.2	18.6
459	-0.172688	-0.172688	-0.272766	72.990799	0.355922	0.493864	1.760899	0.024203	4.3	1.7	11.9
460	-0.164170	-0.164170	-0.270330	73.791464	0.352916	0.513620	1.965254	0.027398	2.5	21.3	29.6
461	-0.164918	-0.164918	-0.298954	74.791464	0.349231	0.470648	1.790960	0.022888	3.4	1.9	10.5
462	-0.150978	-0.150978	-0.275358	75.791464	0.345623	0.388384	1.340557	0.016640	3.2	1.8	13.4
463	-0.152076	-0.152076	-0.270957	76.363696	0.343592	0.455873	2.158419	0.022092	2.6	1.6	9.5
464	-0.159149	-0.159149	-0.273648	75.731837	0.345836	0.691533	2.078715	0.028786	9.6	2.1	17.1
465	-0.165056	-0.165056	-0.269683	75.174869	0.347839	0.370371	1.376048	0.020823	3.1	1.4	10.1
466	-0.154261	-0.154261	-0.279900	74.534765	0.350170	0.594899	1.792984	0.028232	2.6	1.6	9.1
467	-0.156475	-0.156475	-0.273649	73.894662	0.352532	0.444057	1.592470	0.028846	24.6	2.5	32.4
468	-0.169529	-0.169529	-0.289211	73.254558	0.354926	0.451641	1.355260	0.024846	3.1	1.6	12.0
469	-0.146557	-0.146557	-0.253722	74.187534	0.351447	0.411574	1.528168	0.023614	2.9	1.5	9.1
470	-0.160340	-0.160340	-0.260109	73.549825	0.353818	0.354649	1.597493	0.015206	10.2	1.4	19.6
471	-0.164904	-0.164904	-0.314473	72.910265	0.356227	0.653778	1.601938	0.035387	3.1	1.5	9.4
472	-0.152353	-0.152353	-0.275917	72.289494	0.358598	0.630148	1.683080	0.026021	2.7	21.8	29.7
473	-0.161111	-0.161111	-0.266629	72.886197	0.356318	0.415373	1.753318	0.019643	3.6	1.4	13.6
474	-0.159484	-0.159484	-0.241218	73.866025	0.352638	0.716387	1.878279	0.033575	3.2	10.9	19.3
475	-0.156746	-0.156746	-0.261343	74.755063	0.349364	0.370733	1.260021	0.020485	2.7	1.5	12.7
476	-0.165324	-0.165324	-0.290431	75.755063	0.345753	0.536495	1.664387	0.029061	27.2	2.0	36.7
477	-0.170371	-0.170371	-0.246283	75.114960	0.348056	0.513968	1.754040	0.021870	4.8	2.4	14.6
478	-0.162490	-0.162490	-0.275168	75.790391	0.345627	0.375416	1.958421	0.023519	5.6	1.7	15.6
479	-0.161280	-0.161280	-0.278878	75.150288	0.347928	0.414330	2.022965	0.015513	7.6	4.7	17.7
480	-0.163519	-0.163519	-0.280615	74.849396	0.349020	0.564244	1.343141	0.024819	10.2	2.6	21.2
481	-0.161122	-0.161122	-0.277023	74.212467	0.351355	0.492349	1.766670	0.020593	3.9	2.1	10.9
482	-0.153176	-0.153176	-0.259152	75.212287	0.347704	0.786468	1.723205	0.035173	4.2	2.0	11.5
483	-0.187146	-0.187146	-0.304571	76.209537	0.344137	0.593636	1.938979	0.030809	15.7	2.1	23.0
484	-0.158579	-0.158579	-0.288835	75.569433	0.346418	0.541775	2.097974	0.024117	25.6	2.0	32.8
