1:ItNr	2:Metric	2:Metric0	2:Metric1	3a:Time	3b:StepSize	4:||Gradient0||	4:||Gradient1||	4:||Gradient||	Time0[ms]	Time1[ms]	Time[ms]
242	-0.189826	-0.189826	-0.378316	2.577941	0.728428	1.092199	1.349028	0.059159	8.4	1.9	15.4
243	-0.184664	-0.184664	-0.352512	3.577941	0.698790	0.934812	1.419383	0.042030	3.1	1.5	12.0
244	-0.186391	-0.186391	-0.344907	2.816021	0.721146	0.632607	1.377367	0.038290	6.6	1.6	13.5
245	-0.191778	-0.191778	-0.360812	3.816000	0.692087	1.004607	1.304998	0.044353	2.3	1.5	11.2
246	-0.184479	-0.184479	-0.348708	3.054080	0.714009	0.619824	2.107508	0.035039	2.7	1.6	9.1
247	-0.176063	-0.176063	-0.340562	4.045718	0.685739	0.608725	1.867782	0.030012	7.6	1.6	14.8
248	-0.190069	-0.190069	-0.347797	3.283817	0.707254	0.796153	1.879924	0.041486	2.9	1.8	10.0
249	-0.187714	-0.187714	-0.329044	2.521899	0.730163	1.191292	1.587533	0.052754	2.7	1.7	14.0
250	-0.196831	-0.196831	-0.360151	1.759979	0.754606	1.210795	1.819845	0.047062	3.4	1.7	9.8
251	-0.173675	-0.173675	-0.334483	1.511760	0.762927	0.633334	1.765044	0.033939	2.6	1.3	8.6
252	-0.191470	-0.191470	-0.351628	2.511745	0.730479	0.774641	1.857140	0.034144	2.9	1.5	9.1
253	-0.192981	-0.192981	-0.364580	2.533857	0.729792	0.951168	2.104173	0.037730	7.8	1.7	14.6
254	-0.204416	-0.204416	-0.380391	1.779022	0.753975	0.638802	1.101151	0.029335	3.0	2.0	10.2
255	-0.180428	-0.180428	-0.344462	2.680258	0.725280	1.333484	1.268929	0.062446	3.2	8.0	17.0
256	-0.184359	-0.184359	-0.353552	2.430681	0.733006	1.057443	1.909914	0.054537	2.9	1.5	9.9
257	-0.185628	-0.185628	-0.373353	3.430681	0.703002	0.546931	1.844282	0.026893	8.8	1.5	15.4
258	-0.202369	-0.202369	-0.358763	2.670116	0.725591	0.988918	1.437001	0.037458	2.8	1.8	11.7
259	-0.180225	-0.180225	-0.352338	2.425608	0.733165	0.882939	1.217008	0.047013	3.0	1.7	11.9
260	-0.184388	-0.184388	-0.347242	1.663688	0.757812	0.693134	1.601730	0.031631	6.3	1.6	12.0
261	-0.173592	-0.173592	-0.335808	0.901771	0.784175	0.624471	1.613766	0.025103	2.6	1.5	7.3
262	-0.191625	-0.191625	-0.340555	0.643371	0.793537	0.473480	1.116733	0.026145	2.7	1.5	7.3
263	-0.184766	-0.184766	-0.349004	0.575244	0.796043	1.114437	1.337861	0.047649	8.8	1.7	15.8
264	-0.173613	-0.173613	-0.327969	1.575244	0.760781	1.208122	2.034511	0.053854	3.7	2.0	11.2
265	-0.192674	-0.192674	-0.338759	2.575244	0.728511	0.737492	1.405043	0.031338	7.9	1.8	15.1
266	-0.188325	-0.188325	-0.372659	3.575090	0.698871	1.094484	1.730205	0.044043	3.0	3.6	11.8
267	-0.188510	-0.188510	-0.355837	3.160295	0.710870	0.645633	1.297146	0.027219	2.8	1.5	7.9
268	-0.194746	-0.194746	-0.347333	4.160278	0.682617	0.717250	1.786657	0.029829	8.7	1.8	15.7
269	-0.190829	-0.190829	-0.353591	3.398364	0.703933	0.881413	1.893015	0.037276	3.2	1.5	9.0
270	-0.186124	-0.186124	-0.341628	4.378572	0.676745	1.103079	1.091645	0.047053	4.3	8.3	20.1
271	-0.189548	-0.189548	-0.343606	3.616652	0.697691	0.431225	1.615667	0.028351	2.6	1.4	9.2
272	-0.186656	-0.186656	-0.348163	2.932609	0.717633	0.409172	1.725334	0.018263	8.6	1.4	15.5
273	-0.200878	-0.200878	-0.357357	2.585635	0.728190	1.096652	1.145991	0.068632	2.4	1.4	7.6
274	-0.186615	-0.186615	-0.354678	1.823731	0.752499	0.724698	1.221560	0.035426	3.1	1.8	8.7
275	-0.203314	-0.203314	-0.369516	1.061811	0.778487	1.268132	1.137080	0.049699	8.2	1.9	15.8
276	-0.189998	-0.189998	-0.358596	0.299928	0.806333	0.646124	1.745288	0.040791	2.4	1.4	9.0
277	-0.185309	-0.185309	-0.342834	0.000000	0.817849	0.791503	1.642985	0.031197	2.7	1.4	9.0
278	-0.189742	-0.189742	-0.358576	0.999988	0.780674	0.602722	1.620828	0.027494	7.4	1.7	16.2
279	-0.181873	-0.181873	-0.351571	0.238110	0.808679	0.701993	0.871704	0.029996	2.7	1.4	13.2
280	-0.178550	-0.178550	-0.347015	0.000000	0.817849	0.507276	1.314224	0.027545	8.8	1.7	18.1
281	-0.185273	-0.185273	-0.336404	0.000000	0.817849	1.209918	1.874176	0.050204	2.8	1.5	10.3
282	-0.177881	-0.177881	-0.329580	0.113055	0.813469	0.837923	1.704269	0.033889	8.1	1.6	15.1
283	-0.198224	-0.198224	-0.355612	1.113055	0.776683	0.944233	1.581014	0.039921	2.8	1.5	9.4
284	-0.196356	-0.196356	-0.372286	0.374881	0.803505	1.086287	1.982067	0.043950	3.1	1.8	10.2
285	-0.196184	-0.196184	-0.355618	0.000000	0.817849	0.970602	1.408692	0.045471	7.6	1.6	14.8
286	-0.190066	-0.190066	-0.350220	0.000000	0.817849	1.123875	1.594174	0.043212	2.7	1.7	9.8
287	-0.186693	-0.186693	-0.352712	0.000000	0.817849	1.259572	1.980166	0.055233	2.9	2.1	10.1
288	-0.190447	-0.190447	-0.378485	1.000000	0.780674	0.752930	1.451748	0.042080	6.9	1.6	13.5
289	-0.183183	-0.183183	-0.372968	0.267717	0.807554	0.738477	1.560945	0.030590	2.8	1.6	8.1
290	-0.192802	-0.192802	-0.355809	0.081659	0.814681	1.060920	1.025063	0.045672	2.7	1.5	9.2
291	-0.174696	-0.174696	-0.353376	1.037574	0.779343	0.875317	1.374310	0.038887	7.2	1.7	13.0
292	-0.178305	-0.178305	-0.336888	1.984452	0.747237	0.822712	1.451011	0.034848	2.9	1.8	9.9
293	-0.198165	-0.198165	-0.342241	1.237557	0.772334	1.184793	1.570555	0.053753	8.0	2.0	15.4
294	-0.202325	-0.202325	-0.367582	2.235921	0.739150	1.109833	1.511567	0.046431	2.7	1.5	9.4
295	-0.204724	-0.204724	-0.345743	1.474018	0.764208	0.808839	1.506539	0.043976	2.7	1.8	9.3
296	-0.205542	-0.205542	-0.373415	2.472463	0.731701	0.767435	1.242451	0.038139	10.7	10.1	26.2
297	-0.191835	-0.191835	-0.352121	3.470756	0.701851	0.989449	1.690376	0.044014	7.7	1.7	16.3
298	-0.183754	-0.183754	-0.345805	4.470756	0.674296	0.907959	1.403179	0.036891	8.0	1.9	15.0
299	-0.203932	-0.203932	-0.376724	5.470750	0.648823	1.142577	1.241934	0.052092	2.9	2.5	10.7
300	-0.206314	-0.206314	-0.344406	4.713342	0.667934	1.060470	1.528862	0.049993	9.3	2.3	17.9
301	-0.206103	-0.206103	-0.378875	3.951422	0.688330	0.665897	1.678265	0.037320	3.0	1.9	10.4
302	-0.197425	-0.197425	-0.372079	4.769980	0.666466	0.713368	1.433060	0.030092	2.6	1.5	9.1
303	-0.177910	-0.177910	-0.353630	5.766150	0.641662	1.117584	1.709681	0.052678	20.0	4.5	29.7
304	-0.194462	-0.194462	-0.362930	6.765947	0.618557	0.782442	1.409484	0.037467	3.0	2.8	13.2
305	-0.198124	-0.198124	-0.364823	6.004027	0.636010	1.498741	1.615379	0.068571	2.9	2.0	10.6
306	-0.201182	-0.201182	-0.357422	7.004026	0.613298	1.095689	1.096025	0.050012	12.5	1.5	19.2
307	-0.192007	-0.192007	-0.356509	6.260176	0.630033	1.042416	1.705548	0.042965	2.8	1.9	10.4
308	-0.180628	-0.180628	-0.352667	7.259701	0.607750	0.975112	2.144544	0.049558	2.8	1.6	9.8
309	-0.175442	-0.175442	-0.328338	6.497781	0.624589	0.630457	1.385629	0.025439	18.2	1.9	25.8
310	-0.184562	-0.184562	-0.351600	5.735862	0.642389	0.930325	1.207609	0.039711	3.0	1.8	10.5
311	-0.188180	-0.188180	-0.352641	6.726359	0.619440	0.717692	1.454609	0.043658	3.0	1.4	9.9
312	-0.195231	-0.195231	-0.359829	5.964440	0.636943	0.854151	1.129183	0.046374	5.6	8.0	22.5
313	-0.185430	-0.185430	-0.338910	6.958985	0.614286	0.712925	1.772433	0.031533	4.5	2.4	12.6
314	-0.176125	-0.176125	-0.335669	7.281351	0.607284	0.810427	1.767817	0.033546	3.8	1.9	12.9
315	-0.193475	-0.193475	-0.353544	8.280441	0.586563	1.338234	1.637972	0.058441	13.2	1.8	23.9
316	-0.193529	-0.193529	-0.341422	7.538089	0.601821	1.026665	1.464252	0.050172	3.1	1.7	10.2
317	-0.199216	-0.199216	-0.363939	6.848414	0.616725	1.105743	1.352066	0.042170	3.0	1.6	10.1
318	-0.192489	-0.192489	-0.382605	6.096906	0.633830	0.618946	1.551612	0.036449	3.2	12.8	21.2
319	-0.181996	-0.181996	-0.334472	7.096844	0.611272	0.779905	1.495807	0.036231	3.2	1.9	11.2
320	-0.168366	-0.168366	-0.321034	6.336717	0.628269	0.890191	0.911516	0.033495	12.8	1.5	24.1
321	-0.201779	-0.201779	-0.360997	5.579078	0.646178	0.764735	1.854690	0.030669	5.1	1.6	11.9
322	-0.172997	-0.172997	-0.342883	5.747761	0.642103	0.615641	1.558847	0.031303	5.3	1.7	11.9
323	-0.196926	-0.196926	-0.377693	5.121828	0.657489	1.174057	0.989466	0.050221	14.9	1.5	23.8
324	-0.196433	-0.196433	-0.375971	6.121828	0.633247	0.756036	1.311917	0.030540	3.6	1.6	10.4
325	-0.182571	-0.182571	-0.359102	7.058568	0.612106	0.779108	1.688228	0.028694	16.6	1.9	23.6
326	-0.176189	-0.176189	-0.348264	6.595041	0.622388	0.611534	0.896253	0.031973	3.8	1.7	12.1
327	-0.186853	-0.186853	-0.356515	7.308015	0.606712	0.761290	2.052660	0.035250	3.8	1.7	12.6
328	-0.196491	-0.196491	-0.391061	6.546868	0.623476	1.317191	1.631387	0.052804	3.8	3.9	17.8
329	-0.185821	-0.185821	-0.372694	7.546864	0.601636	1.335673	1.297157	0.066100	4.9	13.9	27.3
330	-0.197769	-0.197769	-0.365140	6.784944	0.618134	0.835887	0.808577	0.039505	2.9	1.5	9.4
331	-0.200115	-0.200115	-0.350808	6.023024	0.635563	0.733161	1.354020	0.035539	3.1	1.5	9.9
332	-0.182626	-0.182626	-0.349740	7.023024	0.612883	1.182586	1.537124	0.045810	2.8	3.7	16.8
333	-0.194276	-0.194276	-0.367021	8.023024	0.591766	1.073872	1.099879	0.044322	12.7	1.8	19.9
334	-0.192709	-0.192709	-0.343233	7.261104	0.607719	0.518725	1.357803	0.030061	2.7	1.4	11.1
335	-0.187827	-0.187827	-0.350266	6.555459	0.623282	1.013566	1.638557	0.052960	8.9	1.8	16.5
336	-0.187696	-0.187696	-0.374844	5.943733	0.637433	0.516839	1.283807	0.027458	2.9	1.6	9.9
337	-0.197254	-0.197254	-0.358096	5.181879	0.655981	0.642248	1.435310	0.033511	9.0	1.4	15.2
338	-0.185839	-0.185839	-0.343718	4.420503	0.675629	1.040200	1.211355	0.049737	2.7	1.3	11.3
339	-0.187632	-0.187632	-0.367158	3.658583	0.696505	1.051035	1.377696	0.049637	9.2	2.1	16.2
340	-0.203468	-0.203468	-0.382403	4.658583	0.669360	1.104486	1.261391	0.055304	4.9	1.8	11.9
341	-0.178635	-0.178635	-0.354071	5.658583	0.644251	0.662724	1.437849	0.030491	3.3	1.4	10.1
342	-0.189653	-0.189653	-0.371407	4.912391	0.662804	0.868525	1.160559	0.036161	6.9	1.5	13.8
343	-0.185241	-0.185241	-0.336215	5.912381	0.638176	0.656790	1.036745	0.028585	3.0	1.6	9.8
344	-0.176058	-0.176058	-0.336447	5.878342	0.638984	0.714713	1.556684	0.028906	2.9	1.7	9.7
345	-0.180841	-0.180841	-0.343503	5.120880	0.657513	1.239536	1.542314	0.053878	7.1	1.8	16.4
346	-0.193366	-0.193366	-0.360770	6.120880	0.633269	0.850969	0.976723	0.038591	3.3	1.7	11.9
347	-0.199288	-0.199288	-0.379982	5.358960	0.651574	0.743408	1.661721	0.047148	4.9	9.4	20.0
348	-0.192709	-0.192709	-0.357028	4.601684	0.670847	0.910025	1.254268	0.042351	10.7	1.6	17.7
349	-0.190275	-0.190275	-0.349077	3.839764	0.691425	0.587396	1.515394	0.032046	3.1	1.4	9.9
350	-0.199471	-0.199471	-0.365281	4.802131	0.665636	1.072999	1.877422	0.041585	6.0	3.5	14.7
351	-0.185216	-0.185216	-0.361179	4.063659	0.685248	1.142883	1.538304	0.055320	3.2	1.7	11.9
352	-0.189258	-0.189258	-0.358254	3.870500	0.690570	0.650732	1.276462	0.028364	5.6	1.4	13.1
353	-0.185167	-0.185167	-0.365495	3.110127	0.712349	0.518464	1.354659	0.032865	2.8	1.7	11.8
354	-0.191660	-0.191660	-0.357849	2.348362	0.735590	0.495723	1.631775	0.027972	2.6	1.4	9.4
355	-0.187550	-0.187550	-0.346568	1.586494	0.760402	0.999444	1.141809	0.045978	2.6	1.5	9.4
356	-0.203622	-0.203622	-0.376546	0.825631	0.786911	1.021123	0.867363	0.044008	2.8	1.8	11.9
357	-0.189107	-0.189107	-0.363439	1.230493	0.772580	0.848786	1.178845	0.037988	4.7	1.4	11.6
358	-0.172964	-0.172964	-0.327211	0.630922	0.793994	0.678890	1.222871	0.026690	2.9	1.6	9.5
359	-0.177976	-0.177976	-0.346759	0.000000	0.817849	1.017279	1.527284	0.047838	3.0	1.7	10.1
360	-0.197091	-0.197091	-0.360777	0.000000	0.817849	0.863710	0.984789	0.064153	2.8	1.5	15.4
361	-0.206415	-0.206415	-0.348719	0.000000	0.817849	0.770912	1.400930	0.032920	2.9	1.5	9.7
362	-0.185985	-0.185985	-0.347201	0.000000	0.817849	1.177923	2.034845	0.045006	2.9	8.5	18.0
363	-0.197807	-0.197807	-0.364535	0.275486	0.807259	0.759461	0.991822	0.036531	2.7	1.8	10.0
364	-0.204562	-0.204562	-0.387017	1.275486	0.771019	0.848201	1.397354	0.050976	8.1	2.0	15.5
365	-0.196465	-0.196465	-0.346608	0.513567	0.798325	0.852125	1.678446	0.035313	2.9	1.4	9.9
366	-0.188769	-0.188769	-0.346185	0.000000	0.817849	0.985780	1.420992	0.041273	2.7	1.4	9.2
367	-0.188913	-0.188913	-0.371128	0.999983	0.780674	0.977049	1.796718	0.043173	7.1	1.6	13.8
368	-0.194054	-0.194054	-0.363468	1.999850	0.746736	0.650082	1.661660	0.053944	2.6	1.6	9.2
369	-0.179117	-0.179117	-0.344435	1.237930	0.772321	0.744873	1.412457	0.040084	7.0	1.5	13.6
370	-0.185936	-0.185936	-0.346342	0.476010	0.799721	0.840850	1.622006	0.048372	2.7	1.7	9.3
371	-0.199527	-0.199527	-0.370875	1.451442	0.764976	0.974602	1.156665	0.039122	2.8	1.8	9.8
372	-0.196395	-0.196395	-0.356657	1.039979	0.779258	0.952384	1.348532	0.042361	4.0	1.6	15.1
373	-0.185218	-0.185218	-0.347791	1.751804	0.754877	1.155271	1.393654	0.045284	2.8	1.5	10.0
374	-0.211816	-0.211816	-0.349643	2.751804	0.723096	0.757401	0.942960	0.032684	2.9	1.8	9.0
375	-0.191719	-0.191719	-0.351368	2.019512	0.746099	0.594944	1.210312	0.028925	8.6	1.5	17.7
376	-0.203149	-0.203149	-0.364333	2.974660	0.716374	0.794992	1.772249	0.032375	2.9	1.6	7.8
377	-0.187492	-0.187492	-0.370673	3.943920	0.688538	0.805570	0.844696	0.034128	3.2	1.7	9.5
378	-0.187506	-0.187506	-0.339205	4.835854	0.664767	0.837857	1.489437	0.039712	8.5	1.6	15.5
379	-0.200455	-0.200455	-0.375827	5.835807	0.639997	0.782622	1.212975	0.041544	2.7	1.4	7.5
380	-0.196793	-0.196793	-0.366315	5.074327	0.658687	0.882368	1.253256	0.038521	2.4	1.5	8.2
381	-0.192182	-0.192182	-0.366347	4.312410	0.678514	0.756744	1.182578	0.034076	8.4	1.6	15.4
382	-0.206842	-0.206842	-0.368454	5.275973	0.653632	1.019865	1.291113	0.038122	3.3	1.7	10.5
383	-0.193830	-0.193830	-0.369157	4.514256	0.673146	0.646594	1.285262	0.033862	2.9	1.5	17.1
384	-0.183487	-0.183487	-0.352918	3.752583	0.693860	1.054240	1.144425	0.051589	3.1	1.7	11.8
385	-0.189684	-0.189684	-0.372775	2.991386	0.715875	0.518874	1.135889	0.030092	3.1	1.6	14.7
386	-0.190057	-0.190057	-0.345331	2.605951	0.727563	0.886688	1.540349	0.044546	7.9	1.3	16.2
387	-0.204011	-0.204011	-0.368445	3.605951	0.697995	0.875647	1.275527	0.038002	2.9	1.7	10.0
388	-0.188710	-0.188710	-0.352749	3.411479	0.703555	0.995773	1.535370	0.043991	2.9	6.8	16.6
389	-0.200470	-0.200470	-0.374916	2.649559	0.726222	1.106589	1.599745	0.043927	4.4	2.0	12.2
390	-0.184148	-0.184148	-0.358395	1.887639	0.750397	1.080647	1.467778	0.048349	2.4	1.5	8.6
391	-0.199424	-0.199424	-0.361175	2.887638	0.718984	1.293413	2.232879	0.056598	10.0	1.8	19.2
392	-0.180396	-0.180396	-0.351769	3.887638	0.690095	1.086193	1.407823	0.051230	3.5	1.7	12.2
393	-0.205242	-0.205242	-0.390513	4.887621	0.663438	0.647177	1.068976	0.030049	3.1	1.8	10.0
394	-0.182128	-0.182128	-0.359495	4.126332	0.683539	0.935700	1.818675	0.036375	15.3	2.0	23.1
395	-0.191456	-0.191456	-0.370340	5.106139	0.657884	0.863890	0.952254	0.032488	2.7	1.4	9.2
396	-0.188962	-0.188962	-0.346338	4.356010	0.677347	0.802015	1.697365	0.034583	2.7	7.4	15.2
397	-0.189041	-0.189041	-0.354658	5.312651	0.652721	0.854874	1.882478	0.037208	2.8	1.7	9.6
398	-0.198508	-0.198508	-0.358894	4.550757	0.672185	1.094358	1.708083	0.047280	7.7	1.9	14.6
399	-0.208963	-0.208963	-0.386718	5.466693	0.648922	1.327092	1.078665	0.049731	3.1	1.4	9.8
400	-0.195621	-0.195621	-0.358632	6.466691	0.625296	0.688067	1.244965	0.030535	2.8	1.4	7.5
401	-0.189539	-0.189539	-0.361822	7.466577	0.603333	0.860604	1.053397	0.036735	2.8	6.9	14.3
402	-0.200620	-0.200620	-0.369158	6.704658	0.619926	0.951587	0.960478	0.047315	3.0	1.6	12.1
403	-0.193698	-0.193698	-0.360863	7.704607	0.598330	1.278189	1.183589	0.056950	2.7	2.1	11.5
404	-0.185975	-0.185975	-0.368856	8.704568	0.578188	0.945219	1.537531	0.043461	2.9	5.6	18.5
405	-0.187788	-0.187788	-0.359503	9.675749	0.559883	0.703661	1.386168	0.031064	5.2	9.7	20.7
406	-0.197708	-0.197708	-0.357882	8.913831	0.574143	0.874321	1.261456	0.037744	2.6	1.5	9.3
407	-0.196515	-0.196515	-0.347787	9.913296	0.555580	0.813030	1.384810	0.042528	3.4	1.5	10.1
408	-0.197753	-0.197753	-0.356782	9.153449	0.569581	0.936858	1.449655	0.034241	2.9	2.0	10.1
409	-0.219312	-0.219312	-0.371221	10.153122	0.551303	0.988339	0.719469	0.036860	7.5	1.7	13.8
410	-0.188740	-0.188740	-0.363054	9.456399	0.563915	0.954693	1.902353	0.039176	2.9	1.5	7.9
411	-0.205483	-0.205483	-0.355168	8.694525	0.578384	0.978518	1.305400	0.042393	2.4	1.5	9.0
412	-0.208571	-0.208571	-0.354173	9.694522	0.559540	0.947867	1.486521	0.061575	7.8	2.1	15.4
413	-0.197346	-0.197346	-0.367600	10.693674	0.541901	1.264652	1.342080	0.053443	2.9	1.5	9.2
414	-0.194662	-0.194662	-0.366393	11.693674	0.525326	0.760606	1.022781	0.051980	2.7	1.5	7.8
415	-0.200986	-0.200986	-0.385905	12.164373	0.517870	1.114091	2.116252	0.043891	9.2	1.3	15.1
416	-0.200622	-0.200622	-0.369742	13.164363	0.502712	0.655253	1.090092	0.028918	2.8	1.6	9.2
417	-0.185518	-0.185518	-0.351242	14.158321	0.488500	0.718728	0.946278	0.042112	3.1	1.5	8.8
418	-0.200071	-0.200071	-0.334374	13.396572	0.499318	1.223837	1.457678	0.048988	8.1	2.0	14.7
419	-0.192953	-0.192953	-0.368179	12.634749	0.510627	0.671235	1.534259	0.043311	2.4	1.5	8.9
420	-0.184462	-0.184462	-0.353211	11.873219	0.522456	1.047489	0.878419	0.047344	2.4	1.5	8.8
421	-0.197524	-0.197524	-0.376478	12.873217	0.507033	0.858209	1.220122	0.037166	8.4	3.1	17.4
422	-0.203021	-0.203021	-0.376104	12.111302	0.518700	0.920457	1.224084	0.036599	3.0	1.9	10.2
423	-0.202164	-0.202164	-0.386212	13.111178	0.503495	1.038572	1.063971	0.046409	9.5	1.5	16.4
424	-0.209723	-0.209723	-0.374335	14.111178	0.489155	0.987136	1.498470	0.039251	2.6	1.4	9.6
425	-0.183422	-0.183422	-0.364722	13.349258	0.500006	1.177513	1.919294	0.047786	3.0	1.6	12.3
426	-0.192194	-0.192194	-0.372731	14.349249	0.485861	0.504273	1.353338	0.024092	15.9	1.4	22.6
427	-0.205136	-0.205136	-0.384603	15.316309	0.472923	0.638190	1.136236	0.034173	3.0	1.7	11.0
428	-0.207024	-0.207024	-0.377231	16.316097	0.460252	1.303311	1.315948	0.062177	2.7	1.8	14.8
429	-0.209304	-0.209304	-0.381626	17.310184	0.448310	1.220389	1.477557	0.051032	3.1	1.5	9.8
430	-0.217084	-0.217084	-0.372649	18.310184	0.436905	0.868556	1.780939	0.034519	3.6	1.5	11.0
431	-0.192273	-0.192273	-0.361552	19.310184	0.426067	0.837265	1.657669	0.035120	8.6	1.6	15.5
432	-0.203904	-0.203904	-0.352411	18.548486	0.434273	0.642384	1.351625	0.029362	3.7	1.9	9.4
433	-0.193652	-0.193652	-0.372906	17.789145	0.442774	0.993242	1.362506	0.050906	2.9	1.5	9.6
434	-0.202573	-0.202573	-0.370202	17.027225	0.451645	0.606188	1.983808	0.030335	20.2	1.7	27.1
435	-0.213186	-0.213186	-0.388261	18.027225	0.440073	0.828309	1.464185	0.038046	2.8	1.7	9.7
436	-0.204573	-0.204573	-0.388904	18.980496	0.429580	0.849819	1.270836	0.032622	3.1	1.9	10.3
437	-0.202983	-0.202983	-0.366104	18.218601	0.437925	0.924999	1.635906	0.043700	7.1	1.6	14.2
438	-0.201781	-0.201781	-0.376712	17.456697	0.446602	1.338020	1.790261	0.055277	2.7	1.4	9.5
439	-0.194179	-0.194179	-0.370339	18.456697	0.435283	0.940380	1.205769	0.036718	7.3	2.0	14.4
440	-0.209595	-0.209595	-0.396172	18.941059	0.430004	0.601657	1.232634	0.038796	3.1	1.7	12.7
441	-0.197348	-0.197348	-0.369485	19.939004	0.419522	1.471797	1.918436	0.061621	3.0	1.9	14.3
442	-0.200517	-0.200517	-0.381260	20.884524	0.410052	1.030166	1.055852	0.046732	2.7	1.7	9.8
443	-0.202757	-0.202757	-0.366649	20.135880	0.417514	0.926752	1.417529	0.039344	8.7	1.8	15.4
444	-0.197595	-0.197595	-0.375538	21.135771	0.407607	0.828258	1.101610	0.039158	3.3	1.8	12.3
445	-0.189287	-0.189287	-0.365217	20.373858	0.415113	0.921776	1.634084	0.039335	6.6	1.5	13.7
446	-0.194820	-0.194820	-0.343528	21.370235	0.405351	1.340560	1.572402	0.058121	2.6	1.9	9.7
447	-0.210026	-0.210026	-0.377032	22.370235	0.396005	1.124908	1.143140	0.054994	3.0	1.7	9.0
448	-0.215284	-0.215284	-0.387197	23.370235	0.387080	0.671240	1.345265	0.031898	7.6	1.5	14.3
449	-0.189174	-0.189174	-0.382975	24.370235	0.378548	1.339391	1.263125	0.062991	3.1	1.4	9.7
450	-0.205741	-0.205741	-0.361918	23.608439	0.385013	0.837098	1.494795	0.043927	2.5	1.7	9.2
451	-0.198861	-0.198861	-0.381567	22.846557	0.391703	0.802341	1.859291	0.040764	8.5	1.4	15.5
452	-0.203708	-0.203708	-0.392235	23.846056	0.382973	0.911362	1.448195	0.037651	3.0	1.6	9.9
453	-0.207725	-0.207725	-0.362585	24.846049	0.374620	0.861261	1.482346	0.038208	5.1	1.8	16.3
454	-0.202397	-0.202397	-0.372815	25.846039	0.366623	1.136487	1.612879	0.050432	3.0	1.5	9.8
455	-0.179790	-0.179790	-0.351541	26.846039	0.358960	0.304192	1.339724	0.020600	3.2	1.4	9.5
456	-0.205293	-0.205293	-0.383270	26.093077	0.364700	1.225499	1.090214	0.058129	3.2	8.0	16.3
457	-0.202259	-0.202259	-0.372028	25.331182	0.370697	0.853468	1.142036	0.032984	2.8	1.6	11.4
458	-0.196214	-0.196214	-0.356896	26.331182	0.362865	0.698130	1.268098	0.026118	2.5	1.6	11.1
459	-0.204176	-0.204176	-0.358177	26.387681	0.362432	1.313461	1.268121	0.057717	7.3	1.7	14.1
460	-0.201502	-0.201502	-0.382043	27.380430	0.354995	1.121829	1.156299	0.044685	2.9	1.5	10.7
461	-0.204018	-0.204018	-0.371654	28.380430	0.347806	0.486496	1.323423	0.026989	6.7	1.4	13.5
462	-0.204085	-0.204085	-0.378365	27.842356	0.351638	0.741063	0.943431	0.028200	2.8	1.5	9.5
463	-0.197246	-0.197246	-0.360011	27.082484	0.357195	1.062194	1.136982	0.046603	3.5	9.5	18.6
464	-0.197686	-0.197686	-0.349307	27.650779	0.353023	0.710834	1.246388	0.033241	4.2	1.6	13.1
465	-0.199589	-0.199589	-0.355481	26.933044	0.358309	0.817725	1.343277	0.040176	3.0	13.8	21.7
466	-0.197563	-0.197563	-0.358331	27.932646	0.350989	1.332210	1.763849	0.067903	2.9	1.5	12.0
467	-0.198932	-0.198932	-0.368829	28.932646	0.343960	1.012139	1.113844	0.050142	4.0	2.0	12.1
468	-0.207464	-0.207464	-0.375434	28.170726	0.349290	0.932744	0.878600	0.040894	10.3	1.9	17.4
469	-0.195938	-0.195938	-0.381317	27.408806	0.354787	1.184302	0.945935	0.062707	3.3	1.9	11.0
470	-0.202511	-0.202511	-0.352446	26.646886	0.360461	1.272817	1.160504	0.063721	17.0	1.8	24.1
471	-0.199783	-0.199783	-0.371828	27.646886	0.353051	0.909954	0.992669	0.039750	2.7	1.4	9.7
472	-0.222422	-0.222422	-0.389744	28.341693	0.348079	0.757195	1.096334	0.034398	9.0	1.6	15.9
473	-0.187072	-0.187072	-0.343643	27.579773	0.353539	0.713315	1.413984	0.033961	4.0	1.7	11.2
474	-0.195835	-0.195835	-0.380689	28.577938	0.346421	0.939056	0.867962	0.038642	7.9	2.0	15.7
475	-0.193382	-0.193382	-0.370684	27.816019	0.351828	1.292273	1.410280	0.059501	3.8	2.0	11.2
476	-0.203447	-0.203447	-0.379887	27.054099	0.357406	0.634253	1.255265	0.040737	3.3	8.3	18.7
477	-0.187658	-0.187658	-0.358226	26.292179	0.363164	0.666514	1.291834	0.027756	3.1	1.4	9.5
478	-0.197437	-0.197437	-0.381049	27.292177	0.355644	1.308223	1.470867	0.051986	9.9	1.7	17.1
479	-0.193197	-0.193197	-0.359567	26.530355	0.361344	1.209341	1.692668	0.050204	3.2	1.8	9.9
480	-0.198164	-0.198164	-0.373509	25.768435	0.367231	0.563510	1.303204	0.024781	3.0	1.8	11.3
481	-0.186349	-0.186349	-0.357824	26.717664	0.359926	0.876866	1.304788	0.040787	11.8	1.9	18.7
482	-0.198804	-0.198804	-0.388452	27.699638	0.352668	0.440549	1.423930	0.030796	8.8	1.7	16.4
483	-0.205278	-0.205278	-0.390649	28.699419	0.345574	0.913672	1.510993	0.049481	2.9	1.7	9.7
484	-0.199348	-0.199348	-0.379869	27.939898	0.350937	0.880412	1.087311	0.042816	2.7	1.8	17.7
